clip_id,video_path,label,manipulation_type,method,source,target1,target2,race,gender,split
D__id00835__00195_id00462_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00835\00195_id00462_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00835,id00462,-,Caucasian (American),women,train
D__id00431__00039_id00428_Kr7n-68JWww_id03707_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00431\00039_id00428_Kr7n-68JWww_id03707_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00431,id00428,id03707,Caucasian (American),women,train
A__id00021__00010,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id00021\00010.mp4,0,RealVideo-RealAudio,real,id00021,-,-,Caucasian (American),men,train
D__id00709__00206_1_id00187_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00709\00206_1_id00187_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id00709,1,-,Caucasian (European),men,train
C__id04057__00015_id02587_KzwJPH5_8j0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id04057\00015_id02587_KzwJPH5_8j0.mp4,1,FakeVideo-RealAudio,fsgan,id04057,id02587,-,Asian (East),women,train
C__id00694__00340_id00535_BhvTIJ-YG5s_faceswap,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id00694\00340_id00535_BhvTIJ-YG5s_faceswap.mp4,1,FakeVideo-RealAudio,faceswap,id00694,id00535,-,Caucasian (European),men,train
D__id01231__00015_id01227_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id01231\00015_id01227_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id01231,id01227,-,Caucasian (American),women,train
B__id09175__00072_fake,raw\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\women\id09175\00072_fake.mp4,1,RealVideo-FakeAudio,rtvc,id09175,fake.mp4,-,Asian (East),women,train
A__id00963__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\men\id00963\00028.mp4,0,RealVideo-RealAudio,real,id00963,-,-,Caucasian (European),men,train
C__id00055__00120_id00292_qELK8N_DykA,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id00055\00120_id00292_qELK8N_DykA.mp4,1,FakeVideo-RealAudio,fsgan,id00055,id00292,-,Caucasian (European),men,train
A__id00241__00015,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\men\id00241\00015.mp4,0,RealVideo-RealAudio,real,id00241,-,-,Caucasian (European),men,train
A__id05743__00015,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05743\00015.mp4,0,RealVideo-RealAudio,real,id05743,-,-,Asian (East),men,train
A__id01245__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01245\00028.mp4,0,RealVideo-RealAudio,real,id01245,-,-,Caucasian (American),women,train
C__id07051__00083_id05478_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07051\00083_id05478_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07051,id05478,-,Asian (South),women,train
C__id04582__00180_id07236_Fe0sdHw3sc4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id04582\00180_id07236_Fe0sdHw3sc4.mp4,1,FakeVideo-RealAudio,fsgan,id04582,id07236,-,Asian (South),women,train
D__id00235__00052_id05845_XfMHm6CEwPw_faceswap_id04530_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id00235\00052_id05845_XfMHm6CEwPw_faceswap_id04530_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id00235,id05845,faceswap,Asian (South),women,train
A__id03940__00025,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id03940\00025.mp4,0,RealVideo-RealAudio,real,id03940,-,-,Asian (East),women,train
A__id00829__00271,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id00829\00271.mp4,0,RealVideo-RealAudio,real,id00829,-,-,African,women,train
C__id02365__00028_id02561_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id02365\00028_id02561_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id02365,id02561,-,Asian (East),men,train
A__id00180__00206,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00180\00206.mp4,0,RealVideo-RealAudio,real,id00180,-,-,Caucasian (American),women,train
A__id00577__00010,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id00577\00010.mp4,0,RealVideo-RealAudio,real,id00577,-,-,African,women,train
B__id03180__00039_fake,raw\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\men\id03180\00039_fake.mp4,1,RealVideo-FakeAudio,rtvc,id03180,fake.mp4,-,Asian (South),men,train
D__id00021__00010_id00088_6WIDWxr8vuU_id00529_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id00021\00010_id00088_6WIDWxr8vuU_id00529_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00021,id00088,id00529,Caucasian (American),men,train
C__id00462__00143_id00835_zWTp4szbb5k,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00462\00143_id00835_zWTp4szbb5k.mp4,1,FakeVideo-RealAudio,fsgan,id00462,id00835,-,Caucasian (American),women,train
C__id08314__00028_id07195_wXqfHGtaBn4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\men\id08314\00028_id07195_wXqfHGtaBn4.mp4,1,FakeVideo-RealAudio,fsgan,id08314,id07195,-,Asian (South),men,train
D__id06807__00015_id04111_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id06807\00015_id04111_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id06807,id04111,-,Asian (East),men,train
C__id05743__00015_id00740_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id05743\00015_id00740_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id05743,id00740,-,Asian (East),men,train
A__id01637__00002,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id01637\00002.mp4,0,RealVideo-RealAudio,real,id01637,-,-,African,men,train
C__id00816__00118_id07195_wXqfHGtaBn4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\men\id00816\00118_id07195_wXqfHGtaBn4.mp4,1,FakeVideo-RealAudio,fsgan,id00816,id07195,-,Asian (South),men,train
C__id02365__00028_id03889_C54Tw6xrc4U,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id02365\00028_id03889_C54Tw6xrc4U.mp4,1,FakeVideo-RealAudio,fsgan,id02365,id03889,-,Asian (East),men,train
A__id05231__00149,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id05231\00149.mp4,0,RealVideo-RealAudio,real,id05231,-,-,African,women,train
D__id06437__00028_id06232_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id06437\00028_id06232_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id06437,id06232,-,Asian (South),women,train
C__id07078__00405_id00043_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07078\00405_id00043_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07078,id00043,-,Asian (South),women,train
D__id00781__00092_id02342_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id00781\00092_id02342_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00781,id02342,-,African,men,train
C__id07689__00028_id06752_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07689\00028_id06752_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07689,id06752,-,Asian (South),women,train
C__id01124__00063_id00020_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id01124\00063_id00020_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id01124,id00020,-,Caucasian (American),men,train
D__id04057__00015_id05576_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\women\id04057\00015_id05576_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id04057,id05576,-,Asian (East),women,train
D__id00231__00037_id00848_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00231\00037_id00848_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00231,id00848,-,Caucasian (American),women,train
D__id01201__00028_id00020_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id01201\00028_id00020_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id01201,id00020,-,Caucasian (American),men,train
C__id04820__00015_id00832_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id04820\00015_id00832_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id04820,id00832,-,African,women,train
D__id04884__00028_id09143_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id04884\00028_id09143_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id04884,id09143,-,Asian (East),men,train
A__id00591__00001,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00591\00001.mp4,0,RealVideo-RealAudio,real,id00591,-,-,Caucasian (European),women,train
A__id00049__00118,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id00049\00118.mp4,0,RealVideo-RealAudio,real,id00049,-,-,Caucasian (American),men,train
A__id00919__00063,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\men\id00919\00063.mp4,0,RealVideo-RealAudio,real,id00919,-,-,Caucasian (European),men,train
D__id01528__00017_id01972_hBYoeQTm8ZQ_id01610_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id01528\00017_id01972_hBYoeQTm8ZQ_id01610_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01528,id01972,id01610,African,men,train
C__id01105__00083_id01192_kAht8HG7-1s,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id01105\00083_id01192_kAht8HG7-1s.mp4,1,FakeVideo-RealAudio,fsgan,id01105,id01192,-,Caucasian (American),men,train
C__id00418__00052_id00180_lkeAa8Od_tg,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00418\00052_id00180_lkeAa8Od_tg.mp4,1,FakeVideo-RealAudio,fsgan,id00418,id00180,-,Caucasian (American),women,train
A__id00566__00032,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id00566\00032.mp4,0,RealVideo-RealAudio,real,id00566,-,-,Asian (East),women,train
A__id01528__00017,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id01528\00017.mp4,0,RealVideo-RealAudio,real,id01528,-,-,African,men,train
D__id00739__00005_id07008_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id00739\00005_id07008_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00739,id07008,-,Asian (South),women,train
D__id07008__00175_id07136_4e43eS5p3_M_id07008_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id07008\00175_id07136_4e43eS5p3_M_id07008_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id07008,id07136,id07008,Asian (South),women,train
A__id07008__00175,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id07008\00175.mp4,0,RealVideo-RealAudio,real,id07008,-,-,Asian (South),women,train
C__id03945__00063_id06354_PmWLmcJNUhM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\men\id03945\00063_id06354_PmWLmcJNUhM.mp4,1,FakeVideo-RealAudio,fsgan,id03945,id06354,-,Asian (South),men,train
D__id03605__00048_id00848_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id03605\00048_id00848_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id03605,id00848,-,Caucasian (American),women,train
C__id00813__00169_id00379_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00813\00169_id00379_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id00813,id00379,-,Caucasian (European),women,train
A__id04437__00002,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id04437\00002.mp4,0,RealVideo-RealAudio,real,id04437,-,-,African,women,train
D__id00554__00028_id01156_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00554\00028_id01156_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00554,id01156,-,Caucasian (European),men,train
A__id01018__00072,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id01018\00072.mp4,0,RealVideo-RealAudio,real,id01018,-,-,Caucasian (European),women,train
C__id00946__00126_id00358_vsVwGKy79kM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id00946\00126_id00358_vsVwGKy79kM.mp4,1,FakeVideo-RealAudio,fsgan,id00946,id00358,-,Caucasian (European),men,train
C__id04070__00072_id04530_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id04070\00072_id04530_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id04070,id04530,-,Asian (South),women,train
D__id00235__00052_id05845_XfMHm6CEwPw_faceswap_id06445_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id00235\00052_id05845_XfMHm6CEwPw_faceswap_id06445_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id00235,id05845,faceswap,Asian (South),women,train
D__id02316__00094_id01530_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id02316\00094_id01530_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id02316,id01530,-,African,men,train
A__id00078__00114,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id00078\00114.mp4,0,RealVideo-RealAudio,real,id00078,-,-,Asian (South),men,train
C__id00566__00032_id05620_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id00566\00032_id05620_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id00566,id05620,-,Asian (East),women,train
D__id02553__00043_id02332_hlo8q3-L9vI_faceswap_id01204_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id02553\00043_id02332_hlo8q3-L9vI_faceswap_id01204_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id02553,id02332,faceswap,Asian (East),men,train
C__id00634__00078_id00569_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00634\00078_id00569_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id00634,id00569,-,Caucasian (European),women,train
D__id08397__00167_id06065_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\women\id08397\00167_id06065_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id08397,id06065,-,Asian (East),women,train
A__id00220__00027,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id00220\00027.mp4,0,RealVideo-RealAudio,real,id00220,-,-,African,women,train
C__id04144__00028_id00582_9gvF6IohoUI,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id04144\00028_id00582_9gvF6IohoUI.mp4,1,FakeVideo-RealAudio,fsgan,id04144,id00582,-,Asian (East),women,train
C__id08613__00074_id06594_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id08613\00074_id06594_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id08613,id06594,-,Asian (East),men,train
C__id01239__00280_id01124_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id01239\00280_id01124_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id01239,id01124,-,Caucasian (American),men,train
D__id00732__00118_id04537_G1e1UFopjfI_id07163_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id00732\00118_id04537_G1e1UFopjfI_id07163_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00732,id04537,id07163,Asian (South),men,train
B__id02617__00028_fake,raw\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id02617\00028_fake.mp4,1,RealVideo-FakeAudio,rtvc,id02617,fake.mp4,-,African,women,train
D__id06061__00002_id07039_fZEATu9fyTk_id00935_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\women\id06061\00002_id07039_fZEATu9fyTk_id00935_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id06061,id07039,id00935,Asian (East),women,train
D__id00946__00126_id00999_SjnM4XFBz0M_id01157_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00946\00126_id00999_SjnM4XFBz0M_id01157_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00946,id00999,id01157,Caucasian (European),men,train
D__id00459__00382_id00769_BqHVSZdoVpM_faceswap_id08457_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id00459\00382_id00769_BqHVSZdoVpM_faceswap_id08457_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id00459,id00769,faceswap,Asian (South),men,train
D__id00963__00028_id00055_XzCF6sJ8Axc_id01098_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00963\00028_id00055_XzCF6sJ8Axc_id01098_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00963,id00055,id01098,Caucasian (European),men,train
A__id05631__00073,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id05631\00073.mp4,0,RealVideo-RealAudio,real,id05631,-,-,Asian (East),women,train
C__id04884__00028_id04687_cSxCV6zdmwo,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id04884\00028_id04687_cSxCV6zdmwo.mp4,1,FakeVideo-RealAudio,fsgan,id04884,id04687,-,Asian (East),men,train
D__id00594__00005_id00999_SjnM4XFBz0M_id00185_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00594\00005_id00999_SjnM4XFBz0M_id00185_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00594,id00999,id00185,Caucasian (European),men,train
D__id04073__00021_id04034_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04073\00021_id04034_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id04073,id04034,-,Caucasian (American),men,train
B__id03620__00081_fake,raw\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\women\id03620\00081_fake.mp4,1,RealVideo-FakeAudio,rtvc,id03620,fake.mp4,-,Caucasian (European),women,train
D__id00225__00078_id00709_Rh23ELMGsIQ_faceswap_id00305_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00225\00078_id00709_Rh23ELMGsIQ_faceswap_id00305_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id00225,id00709,faceswap,Caucasian (European),men,train
D__id00261__00048_id00428_Kr7n-68JWww_id03605_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00261\00048_id00428_Kr7n-68JWww_id03605_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00261,id00428,id03605,Caucasian (American),women,train
D__id05845__00027_id05478_VJkjRzPt-Jw_faceswap_id05845_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id05845\00027_id05478_VJkjRzPt-Jw_faceswap_id05845_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id05845,id05478,faceswap,Asian (South),women,train
C__id03941__00021_id00826_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id03941\00021_id00826_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id03941,id00826,-,Caucasian (European),women,train
C__id00555__00005_id01004_867Wlj7Gw68,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00555\00005_id01004_867Wlj7Gw68.mp4,1,FakeVideo-RealAudio,fsgan,id00555,id01004,-,Caucasian (American),women,train
D__id00618__00195_id01075_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00618\00195_id01075_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00618,id01075,-,Caucasian (American),women,train
C__id00243__00037_id00060_gZ4RkcQ0SXE,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id00243\00037_id00060_gZ4RkcQ0SXE.mp4,1,FakeVideo-RealAudio,fsgan,id00243,id00060,-,Caucasian (American),men,train
A__id00029__00288,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id00029\00288.mp4,0,RealVideo-RealAudio,real,id00029,-,-,Caucasian (American),men,train
D__id00577__00010_id03103_wiCYm3THQPw_id00829_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id00577\00010_id03103_wiCYm3THQPw_id00829_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00577,id03103,id00829,African,women,train
C__id00414__00052_id07165_oJ_iy16IBTM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\men\id00414\00052_id07165_oJ_iy16IBTM.mp4,1,FakeVideo-RealAudio,fsgan,id00414,id07165,-,Asian (South),men,train
C__id01044__00336_id01192_kAht8HG7-1s,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id01044\00336_id01192_kAht8HG7-1s.mp4,1,FakeVideo-RealAudio,fsgan,id01044,id01192,-,Caucasian (American),men,train
D__id04490__00054_id05435_OvX-Jv_whcU_id06268_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id04490\00054_id05435_OvX-Jv_whcU_id06268_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id04490,id05435,whcU,Asian (South),women,train
A__id06066__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06066\00028.mp4,0,RealVideo-RealAudio,real,id06066,-,-,Asian (East),women,train
D__id03747__00273_id02071_cHuDh9F87vA_id02071_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id03747\00273_id02071_cHuDh9F87vA_id02071_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id03747,id02071,id02071,African,women,train
D__id04034__00009_id01210_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04034\00009_id01210_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id04034,id01210,-,Caucasian (American),men,train
A__id00418__00052,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00418\00052.mp4,0,RealVideo-RealAudio,real,id00418,-,-,Caucasian (American),women,train
C__id01392__00167_id01179_RnqLJMrWELw,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id01392\00167_id01179_RnqLJMrWELw.mp4,1,FakeVideo-RealAudio,fsgan,id01392,id01179,-,African,men,train
D__id01597__00005_id00830_rfl3Teg9uew_id01530_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id01597\00005_id00830_rfl3Teg9uew_id01530_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01597,id00830,id01530,African,men,train
C__id04564__00417_id06268_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id04564\00417_id06268_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id04564,id06268,-,Asian (South),women,train
C__id01058__00005_0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id01058\00005_0.mp4,1,FakeVideo-RealAudio,faceswap,id01058,0.mp4,-,Caucasian (European),men,train
D__id06535__00183_id05268_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id06535\00183_id05268_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id06535,id05268,-,Asian (East),men,train
A__id01175__00025,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01175\00025.mp4,0,RealVideo-RealAudio,real,id01175,-,-,Caucasian (American),men,train
C__id01098__00044_id00225_MHSgwpfHAXw,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id01098\00044_id00225_MHSgwpfHAXw.mp4,1,FakeVideo-RealAudio,fsgan,id01098,id00225,-,Caucasian (European),men,train
D__id08299__00110_3_id01212_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id08299\00110_3_id01212_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id08299,3,-,Asian (East),men,train
